Movie Name,Genre,Rating,Voting Counts,Duration
302. Sixty Minutes,Action,5.7,5400,1h 28m
303. KA,Action,7.0,1700,2h 31m
304. Get Fast,Action,3.7,533,1h 28m
305. The Last Front,Action,5.5,667,1h 38m
306. The Plot,Action,4.8,448,1h 40m
307. The Last Kumite,Action,4.6,2400,1h 45m
308. Wanted Man,Action,4.8,2700,1h 25m
309. Rebirth Island,Action,7.7,57,1h 43m
310. Witch Hunter,Action,4.0,49,1h 20m
311. Don't Mess with Grandma,Action,5.5,318,1h 21m
312. Bhaje Vaayu Vegam,Action,6.1,780,2h 16m
313. Conquer: Lahad Datu,Action,6.6,575,2h
314. (Pri)sons,Action,4.9,316,1h 40m
315. Sorgavaasal,Action,6.6,1500,2h 18m
316. The Ballad of Davy Crockett,Action,4.6,276,1h 36m
317. Rogue Elements: A Ryan Drake Story,Action,4.1,1100,44m
318. Double Ismart,Action,2.9,2200,2h 36m
319. Operation Undead,Action,4.7,488,1h 50m
320. Mr. Bachchan,Action,3.6,5300,2h 30m
321. Baki Hanma VS Kengan Ashura,Action,5.7,2100,1h 2m
322. Ferry 2,Action,5.6,4000,1h 34m
323. GTMax,Action,5.0,1300,1h 40m
324. Sasan,Action,8.8,100,2h 35m
325. War of the Worlds: Extinction,Action,3.1,231,1h 24m
326. Ruslaan,Action,3.3,1300,2h
327. Sous écrous,Action,4.8,157,1h 51m
328. Arena Wars,Action,5.5,3300,1h 36m
329. Mura,Action,7.2,6800,2h 9m
330. Shoutai,Action,6.8,775,2h
331. All the Lost Ones,Action,3.6,282,1h 46m
332. Snow White and the Seven Samurai,Action,3.2,326,1h 28m
333. Black Heat,Action,8.0,150,1h 33m
334. No Time to Spy: A Loud House Movie,Action,6.4,527,1h 21m
335. Bhaiyya Ji,Action,4.8,7400,2h 30m
336. Bhimaa,Action,5.1,1200,2h 21m
337. Rathnam,Action,5.4,3700,2h 35m
338. Nice Girls,Action,4.2,1200,1h 32m
339. Exorcism Chronicles: The Beginning,Action,6.4,148,1h 25m
340. Son's Will,Action,7.4,1100,2h 28m
341. Yuva,Action,5.7,864,2h 33m
342. Purushothamudu,Action,5.7,3400,2h
343. Spiders on a Plane,Action,3.9,502,1h 18m
344. The Avenger,Action,3.8,19,N/A
345. Ghosts of Red Ridge,Action,3.3,191,1h 21m
346. Bohurupi,Action,7.8,1800,2h 35m
347. Dharmarakshak Mahaveer Chhatrapati Sambhaji Maharaj,Action,8.3,684,2h 54m
348. Mummy Shark,Action,2.0,233,1h 6m
349. Bionic,Action,4.3,1800,1h 50m
350. Bull Shark 2,Action,2.6,251,1h 15m
351. Sucha Soorma,Action,6.4,964,2h 16m
352. Alien Country,Action,4.5,439,1h 36m
353. DNA,Action,5.4,230,2h 36m
354. Gladiators,Action,3.3,138,1h 35m
355. Stuntman,Action,7.0,250,1h 54m
356. Mobile Suit Gundam SEED Freedom,Action,6.6,1000,2h 4m
357. Kondal,Action,5.3,812,2h 27m
358. They Call Her Death,Action,5.4,231,1h 32m
359. Bastar: The Naxal Story,Action,6.4,3300,2h 4m
360. Cassino in Ischia,Action,4.4,291,1h 53m
361. Murder at Hollow Creek,Action,4.1,103,N/A
362. Devaki Nandana Vasudeva,Action,6.5,2800,2h 8m
363. 12 to Midnight,Action,3.7,309,1h 36m
364. Thundu,Action,5.0,935,2h 5m
365. School of Magical Animals 3,Action,5.7,385,1h 45m
366. Sayen: The Huntress,Action,4.4,267,1h 28m
367. Echo 8,Action,5.9,1400,1h 35m
368. Naa Saami Ranga,Action,4.5,1200,2h 30m
369. Continental Split,Action,3.6,588,1h 28m
370. Speed 220,Action,7.3,1700,1h 54m
371. Warning 2,Action,7.1,909,2h 5m
372. 6 Hours Away,Action,3.9,270,1h 33m
373. Mafia,Action,N/A,N/A,N/A
374. Road Wars: Max Fury,Action,2.0,373,1h 23m
375. The Last Ronin,Action,4.9,609,1h 55m
376. Turbo,Action,5.9,4100,2h 35m
377. Non Negotiable,Action,5.4,1300,1h 27m
378. Rats!,Action,6.4,255,1h 25m
379. Mechanic Rocky,Action,6.3,3500,2h 36m
380. Snatched,Action,5.9,540,1h 41m
381. Mathu Vadalara 2,Action,7.0,1800,2h 19m
382. The Last Stand of Ellen Cole,Action,6.5,119,1h 37m
383. Surrender,Action,7.8,15,2h 29m
384. The Firefighters,Action,5.7,279,1h 46m
385. Sons of Rizk 3,Action,6.6,1900,2h 5m
386. ZombieCON Vol. 1,Action,8.0,38,1h 50m
387. The Experts,Action,6.2,318,2h 1m
388. Bloody Beggar,Action,6.2,4800,2h 14m
389. Clone Cops,Action,5.3,360,1h 36m
390. Barroz: Guardian of Treasures,Action,3.4,1100,2h 35m
391. Ajay Gadu,Action,7.2,2100,1h 48m
392. The Grey Men,Action,6.5,81,1h 37m
393. Pottel,Action,8.0,2800,2h 28m
394. WWII: Operation Phoenix,Action,4.0,110,1h 46m
395. Hitler,Action,5.2,322,2h 8m
396. Taklee Genesis x Worlds Collide,Action,5.4,445,2h 26m
397. Top Floor,Action,5.5,83,1h 14m
398. Rajakili,Action,4.9,630,2h 2m
399. Dirty Money,Action,5.6,233,1h 40m
400. Viswam,Action,4.2,661,2h 35m
